id,publication_year,cited_by_count,author_ids
https://openalex.org/W2547045893,2016,559,"['A5056242621', 'A5002041772', 'A5110933986', 'A5100744117', 'A5038976962']"
https://openalex.org/W3121644920,2017,346,"['A5089137149', 'A5010373001', 'A5045451254']"
https://openalex.org/W3000970298,2020,303,"['A5082698243', 'A5020533147', 'A5056499434']"
https://openalex.org/W2596522959,2017,289,"['A5045451254', 'A5089137149', 'A5032475130', 'A5010373001']"
https://openalex.org/W2052644524,2014,273,"['A5030852680', 'A5054478253', 'A5077561974']"
https://openalex.org/W2991581987,2019,187,"['A5023997241', 'A5023775697', 'A5061483794', 'A5011368152', 'A5013262618', 'A5077079991', 'A5073459923', 'A5056559023']"
https://openalex.org/W2808505390,2018,172,"['A5006634488', 'A5100625892', 'A5056242621', 'A5001294898', 'A5100744117', 'A5002041772']"
https://openalex.org/W4388938686,2023,118,"['A5011899466', 'A5054478253']"
https://openalex.org/W4300610126,2013,187,"['A5011899466', 'A5054478253']"
https://openalex.org/W2049213211,2014,165,"['A5110933986', 'A5002041772', 'A5056242621', 'A5100744117', 'A5073875709', 'A5038976962']"
https://openalex.org/W4301422020,2015,140,"['A5011899466', 'A5054478253']"
https://openalex.org/W2980004032,2019,119,"['A5086567295', 'A5045451254', 'A5010373001']"
https://openalex.org/W2067997750,2014,98,"['A5036390484', 'A5035756067', 'A5103326255', 'A5103467060', 'A5066110995', 'A5032089204', 'A5056242621']"
https://openalex.org/W3203236016,2021,82,"['A5056106270', 'A5004047476', 'A5029703012', 'A5082903977', 'A5003660402', 'A5015451961']"
https://openalex.org/W3180489676,2022,50,"['A5054586972', 'A5091875646', 'A5057170475', 'A5052965447', 'A5056242621']"
https://openalex.org/W4387783578,2023,34,"['A5082698243', 'A5056499434']"
https://openalex.org/W4385969476,2023,33,"['A5082698243', 'A5026721037', 'A5020533147', 'A5056499434']"
https://openalex.org/W4386033685,2023,20,"['A5011368152', 'A5089434641', 'A5023775697', 'A5077079991', 'A5023997241', 'A5013262618', 'A5056559023']"
https://openalex.org/W2169553632,2011,86,"['A5034372799', 'A5056242621', 'A5006354562', 'A5017807232', 'A5058010593', 'A5027706684']"
https://openalex.org/W1974001906,2014,72,"['A5065611989', 'A5082716076', 'A5046955571']"
https://openalex.org/W2757162124,2017,63,"['A5022638781', 'A5065734653', 'A5045063479', 'A5046454544']"
https://openalex.org/W3032200391,2020,60,"['A5090242279', 'A5088448789', 'A5056242621']"
https://openalex.org/W3088394858,2020,55,"['A5024266154', 'A5010373001', 'A5045451254']"
https://openalex.org/W3175797936,2021,40,"['A5063557800', 'A5037596712', 'A5015319797', 'A5101446790']"
https://openalex.org/W1967353827,2001,124,"['A5070982948', 'A5111417773', 'A5050252738']"
https://openalex.org/W2149470229,2009,80,"['A5056242621', 'A5056062668', 'A5084972098', 'A5113502150', 'A5027706684', 'A5084793824']"
https://openalex.org/W2074166609,2010,68,"['A5033390129', 'A5035143437', 'A5101619159']"
https://openalex.org/W2760973365,2018,54,"['A5102023538', 'A5065210070', 'A5047177859', 'A5076057397']"
https://openalex.org/W3103463807,2018,53,"['A5054586972', 'A5087257186', 'A5056242621']"
https://openalex.org/W3166101609,2019,53,"['A5082698243', 'A5020533147', 'A5056499434']"
https://openalex.org/W3216524964,2021,37,"['A5065210070', 'A5018876457', 'A5030126548']"
https://openalex.org/W3126207517,2021,33,"['A5082698243', 'A5052536455', 'A5103730703']"
https://openalex.org/W4366173667,2023,13,"['A5060488949', 'A5084456812']"
https://openalex.org/W2181182827,2013,52,"['A5026382684', 'A5063557800', 'A5033656008']"
https://openalex.org/W2025692943,2014,49,"['A5061822556', 'A5088843989', 'A5059049737', 'A5060488949', 'A5055373623']"
https://openalex.org/W2163170240,2012,47,"['A5045565551', 'A5054586972', 'A5056242621']"
https://openalex.org/W4312233396,2018,43,"['A5063557800', 'A5023313904']"
https://openalex.org/W3132109597,2021,28,"['A5032540341', 'A5042206417', 'A5060488949', 'A5111451722', 'A5086031195']"
https://openalex.org/W4210634388,2022,18,"['A5052645068', 'A5063557800', 'A5061017602', 'A5060019444', 'A5029882049']"
https://openalex.org/W2972574939,2019,33,"['A5055209420', 'A5045451254', 'A5010373001']"
https://openalex.org/W3111377035,2020,28,"['A5016917332', 'A5046955571', 'A5089226310', 'A5051497504']"
https://openalex.org/W2110531497,2014,33,"['A5018654304', 'A5049649080', 'A5057472292', 'A5004364082', 'A5035143437', 'A5022967320', 'A5019497011', 'A5102776322', 'A5053483719']"
https://openalex.org/W3067656918,2020,25,"['A5077142904', 'A5019655566', 'A5063557800', 'A5085054435']"
https://openalex.org/W4308920861,2022,14,"['A5000868394', 'A5063325475', 'A5077079991', 'A5031284201', 'A5036032919', 'A5068435349', 'A5023997241']"
https://openalex.org/W2097318663,2014,28,"['A5056242621', 'A5054586972']"
https://openalex.org/W3098719350,2017,27,"['A5045451254', 'A5032475130']"
https://openalex.org/W2175048538,2015,26,"['A5054586972', 'A5056242621']"
https://openalex.org/W2315264536,2015,26,"['A5039592180', 'A5060488949', 'A5061822556']"
https://openalex.org/W2806364104,2018,25,"['A5023997241', 'A5077079991', 'A5055398131']"
https://openalex.org/W2904444295,2018,25,"['A5088448789', 'A5013688285', 'A5002041772', 'A5038976962', 'A5054586972', 'A5056242621']"
https://openalex.org/W3138808386,2021,18,"['A5060488949', 'A5032540341', 'A5056994522', 'A5061206863']"
https://openalex.org/W4213418810,2022,13,"['A5045934118', 'A5063557800']"
https://openalex.org/W4308918631,2022,12,"['A5029703012', 'A5056106270', 'A5003660402', 'A5068404284', 'A5058113962', 'A5039497710', 'A5004047476', 'A5015451961']"
https://openalex.org/W2592180726,2017,21,"['A5017040952', 'A5037087050', 'A5082358191', 'A5048877432']"
https://openalex.org/W2739022909,2019,20,"['A5065210070', 'A5050313397', 'A5044868467', 'A5054890347']"
https://openalex.org/W3025139064,2020,19,"['A5060488949', 'A5056994522']"
https://openalex.org/W3037419089,2020,19,"['A5112426068', 'A5063557800', 'A5061164871', 'A5025030042', 'A5023313904']"
https://openalex.org/W3165666381,2021,17,"['A5069561569', 'A5017040952', 'A5088652739', 'A5058230910', 'A5078693030', 'A5048877432']"
https://openalex.org/W4256347586,1998,42,"['A5030551724', 'A5035143437', 'A5073754156', 'A5010618515', 'A5087950314', 'A5072777516']"
https://openalex.org/W2090554057,2014,21,"['A5046955571', 'A5091072864', 'A5110589505', 'A5036948624']"
https://openalex.org/W2103221357,2013,20,"['A5039592180', 'A5059049737', 'A5061822556', 'A5060488949', 'A5063601934']"
https://openalex.org/W2116107756,2014,20,"['A5057472292', 'A5049649080', 'A5018654304', 'A5004364082', 'A5035143437', 'A5022967320', 'A5019497011', 'A5102776322', 'A5053483719']"
https://openalex.org/W2783722775,2018,19,"['A5060488949', 'A5032540341', 'A5061822556']"
https://openalex.org/W2884133692,2018,19,"['A5060488949', 'A5056994522', 'A5061822556']"
https://openalex.org/W2086338534,2002,35,"['A5067902287', 'A5058475919']"
https://openalex.org/W2024781593,2010,22,"['A5111822228', 'A5108387033', 'A5056509156', 'A5028335770', 'A5035143437']"
https://openalex.org/W2034592035,2013,19,"['A5084972098', 'A5059033705', 'A5056242621', 'A5027706684']"
https://openalex.org/W2596075220,2017,18,"['A5091072864', 'A5046955571', 'A5029302134']"
https://openalex.org/W3176250545,2021,13,"['A5065210070', 'A5018876457', 'A5030126548']"
https://openalex.org/W3100064104,2016,14,"['A5050313397', 'A5044868467', 'A5065210070', 'A5054890347']"
https://openalex.org/W2035089131,2002,26,"['A5067902287', 'A5058475919']"
https://openalex.org/W2117233690,2014,12,"['A5030852680', 'A5054478253']"
https://openalex.org/W4200586018,2021,11,"['A5026721037', 'A5082698243', 'A5056499434']"
https://openalex.org/W4285671284,2020,11,"['A5077142904', 'A5019655566', 'A5063557800', 'A5085054435']"
https://openalex.org/W2018676955,1990,22,"['A5070501597', 'A5035143437', 'A5040548484', 'A5112703569', 'A5104507164', 'A5109973480', 'A5110498594']"
https://openalex.org/W2240402991,2007,17,"['A5067902287', 'A5088322521']"
https://openalex.org/W2117392946,2009,14,"['A5002233187', 'A5086308811', 'A5041232026', 'A5111458484', 'A5049765815']"
https://openalex.org/W2747593026,2017,12,['A5067902287']
https://openalex.org/W2109891416,2014,11,"['A5012353027', 'A5112455282', 'A5067902287']"
https://openalex.org/W73895145,2005,16,['A5054478253']
https://openalex.org/W2122244455,2008,13,"['A5067902287', 'A5012353027', 'A5058475919']"
https://openalex.org/W2035716696,2009,11,"['A5035143437', 'A5055053019', 'A5016990047', 'A5003624135']"
https://openalex.org/W1625239220,2004,13,"['A5018861386', 'A5050252738']"
https://openalex.org/W1981512653,1987,13,"['A5050252738', 'A5028348518']"
https://openalex.org/W1965631677,2007,3273,"['A5076755077', 'A5079813490', 'A5015711710']"
https://openalex.org/W1520494989,1990,3200,"['A5080791781', 'A5064056113']"
https://openalex.org/W1970381522,2008,1908,"['A5027983493', 'A5023365550', 'A5036266399', 'A5112456378']"
https://openalex.org/W2136968651,2005,1829,"['A5015711710', 'A5040544719']"
https://openalex.org/W1551153090,2013,1690,"['A5080791781', 'A5030925103']"
https://openalex.org/W1983912405,2001,1672,"['A5082473613', 'A5080791781']"
https://openalex.org/W4296586302,1993,1543,['A5080791781']
https://openalex.org/W950060475,1978,1278,"['A5030925103', 'A5080791781']"
https://openalex.org/W2066752129,2013,1157,"['A5015711710', 'A5024281650', 'A5041539208', 'A5079813490']"
https://openalex.org/W2122465344,2003,1049,"['A5015711710', 'A5032125874']"
https://openalex.org/W1983275606,2002,1043,"['A5079517520', 'A5101866798']"
https://openalex.org/W2157989419,1978,902,"['A5030925103', 'A5080791781', 'A5055962146', 'A5026651576']"
https://openalex.org/W2139865418,2010,876,"['A5088681766', 'A5027857617', 'A5015711710']"
https://openalex.org/W1560493239,1997,796,"['A5082473613', 'A5080791781']"
https://openalex.org/W3001756145,2020,749,"['A5040930580', 'A5087272960', 'A5000074215', 'A5023365450', 'A5053665869', 'A5100399276', 'A5045801673']"
https://openalex.org/W2096523843,2008,710,"['A5079813490', 'A5076755077', 'A5015711710']"
https://openalex.org/W2963173418,2018,651,"['A5069234607', 'A5032732940', 'A5103122550', 'A5101595563', 'A5101694421']"
https://openalex.org/W1991442303,2006,577,"['A5079517520', 'A5067142016']"
https://openalex.org/W2948781352,1986,569,"['A5080791781', 'A5057732526']"
https://openalex.org/W1976040640,2012,562,"['A5032415518', 'A5060102759', 'A5079517520']"
https://openalex.org/W2084956852,1975,555,"['A5030925103', 'A5080791781']"
https://openalex.org/W1931771593,2013,539,"['A5031465162', 'A5108118128', 'A5081540617', 'A5103128511']"
https://openalex.org/W2075199288,1980,532,"['A5080791781', 'A5061228797']"
https://openalex.org/W2339645179,2016,496,"['A5081248593', 'A5037530070']"
https://openalex.org/W2098730244,2011,493,"['A5045494255', 'A5044308577']"
https://openalex.org/W4296978926,1987,486,"['A5064056113', 'A5080791781']"
https://openalex.org/W1981586778,2012,476,"['A5029567259', 'A5080791781']"
https://openalex.org/W2123717559,1998,467,"['A5054094267', 'A5080791781']"
https://openalex.org/W2170643162,2006,454,"['A5075283583', 'A5110328496', 'A5013955991']"
https://openalex.org/W2130815002,2001,445,"['A5009649878', 'A5080791781']"
https://openalex.org/W2050237388,2010,438,"['A5045494255', 'A5044308577', 'A5060353074', 'A5028928899']"
https://openalex.org/W1662733328,2010,436,['A5080791781']
https://openalex.org/W2893995718,2018,420,"['A5072585411', 'A5065203625', 'A5073697071', 'A5006380227', 'A5101694421']"
https://openalex.org/W1998002546,2012,406,"['A5045494255', 'A5044308577']"
https://openalex.org/W2107811045,2004,406,"['A5013380779', 'A5072127219', 'A5111751500', 'A5080791781']"
https://openalex.org/W2104743818,2000,403,"['A5112780559', 'A5056524678', 'A5080791781', 'A5088201078']"
https://openalex.org/W2024732043,2014,401,"['A5080791781', 'A5043451188']"
https://openalex.org/W2138340231,1984,398,"['A5109910625', 'A5080791781']"
https://openalex.org/W1973494611,2008,394,"['A5072090727', 'A5113642569']"
https://openalex.org/W2057265946,1992,391,['A5080791781']
https://openalex.org/W2806648530,2018,391,"['A5000575769', 'A5070294470', 'A5090383641', 'A5002092609', 'A5110853504', 'A5065129135', 'A5112369390', 'A5100399276', 'A5100737773']"
https://openalex.org/W2901571307,2018,391,"['A5100325218', 'A5040930580', 'A5035688874', 'A5100354675', 'A5076845846', 'A5109470831', 'A5100641152', 'A5100404262', 'A5100399276']"
https://openalex.org/W3101528479,2013,388,"['A5081215274', 'A5112734991', 'A5103167873', 'A5015711710']"
https://openalex.org/W1984292991,1983,345,"['A5080791781', 'A5052823400', 'A5045193568']"
https://openalex.org/W2971130081,2019,330,"['A5032014309', 'A5069234607', 'A5103122550', 'A5101595563', 'A5101694421']"
https://openalex.org/W1967543711,2011,324,"['A5033643258', 'A5016845349', 'A5015711710', 'A5052920399']"
https://openalex.org/W2023202836,2011,317,"['A5082473613', 'A5080791781']"
https://openalex.org/W2896780949,2018,305,"['A5080791781', 'A5109991453', 'A5064056113']"
https://openalex.org/W2044717160,2012,279,"['A5075283583', 'A5025165574', 'A5048242176', 'A5040126845', 'A5044409132']"
https://openalex.org/W2606105023,2017,279,"['A5044207716', 'A5026723083', 'A5113944129', 'A5040888997', 'A5100399276']"
https://openalex.org/W3113331478,2019,278,"['A5055451857', 'A5038907218', 'A5074472243', 'A5075229217', 'A5043715747', 'A5101694421', 'A5006700143']"
https://openalex.org/W4293755513,2022,273,['A5045494255']
https://openalex.org/W2964235839,2016,265,"['A5001257783', 'A5008800832', 'A5023365550']"
https://openalex.org/W2988120509,2019,253,"['A5045494255', 'A5088006907', 'A5069855349']"
https://openalex.org/W2945872528,2019,246,"['A5050558872', 'A5100440634', 'A5103953822', 'A5100399276', 'A5066130076', 'A5100443555', 'A5009344051', 'A5002272913', 'A5019506326']"
https://openalex.org/W2339074936,2016,238,"['A5017155131', 'A5038940357', 'A5017256602', 'A5036935860', 'A5064234628', 'A5082923475', 'A5015711710', 'A5008291667']"
https://openalex.org/W1979839410,2014,234,"['A5047699861', 'A5023365550', 'A5102004622', 'A5009547049']"
https://openalex.org/W2166659008,2015,224,"['A5035602511', 'A5081248593', 'A5037530070']"
https://openalex.org/W2345678177,2016,221,"['A5100333930', 'A5100399276', 'A5100602494', 'A5109455599', 'A5100438653', 'A5000937401']"
https://openalex.org/W2594940643,2017,221,"['A5026619205', 'A5054557062', 'A5080791781']"
https://openalex.org/W2751695988,2017,199,"['A5024290623', 'A5070472295', 'A5100399276', 'A5106730080', 'A5061262038', 'A5101902633', 'A5056390283']"
https://openalex.org/W2725237741,2017,178,"['A5100333930', 'A5100399276', 'A5006447298', 'A5038461226', 'A5011014617', 'A5000937401']"
https://openalex.org/W2804328666,2018,178,"['A5076193392', 'A5027857652', 'A5074061414', 'A5082572062', 'A5061586410', 'A5075961872']"
https://openalex.org/W2898849586,2018,173,"['A5020174761', 'A5049641074', 'A5101694421', 'A5087123386', 'A5045546084', 'A5046088289', 'A5022549511', 'A5075670930']"
https://openalex.org/W2744602124,2017,171,"['A5026619205', 'A5080791781']"
https://openalex.org/W2808455912,2018,163,"['A5042590162', 'A5069805388', 'A5076193392']"
https://openalex.org/W2909869271,2019,142,"['A5013502032', 'A5013223417', 'A5069234607', 'A5101694421']"
https://openalex.org/W4206309782,2022,80,"['A5037033454', 'A5068678722', 'A5087272960', 'A5011805047', 'A5049696382', 'A5053665869', 'A5100399276']"
https://openalex.org/W4205709140,2022,72,"['A5041336256', 'A5089055856', 'A5057292858', 'A5073702596']"
https://openalex.org/W4318577410,2023,59,"['A5039534270', 'A5100397797', 'A5015711710']"
https://openalex.org/W4387579086,2023,56,"['A5068324037', 'A5080791781']"
https://openalex.org/W4379016496,2023,38,"['A5006634488', 'A5079813490', 'A5015711710', 'A5002041772']"
https://openalex.org/W4385886416,1999,377,['A5015711710']
https://openalex.org/W2122407999,2003,367,"['A5079517520', 'A5037550701', 'A5006225383']"
https://openalex.org/W2097087195,2002,361,['A5080791781']
https://openalex.org/W2145847722,1999,357,"['A5082473613', 'A5080791781']"
https://openalex.org/W2035175395,1996,353,"['A5080791781', 'A5005301387']"
https://openalex.org/W2092482420,1987,309,"['A5080791781', 'A5064056113', 'A5050416392', 'A5011063478']"
https://openalex.org/W2004221960,2004,308,"['A5015711710', 'A5032125874']"
https://openalex.org/W4238522512,2002,295,"['A5013342472', 'A5080791781']"
https://openalex.org/W4239217812,1980,265,"['A5052823400', 'A5061613549', 'A5111859740', 'A5080791781']"
https://openalex.org/W3102383841,2004,258,"['A5079517520', 'A5044369270', 'A5025801291']"
https://openalex.org/W123554253,1993,243,"['A5005301387', 'A5080791781']"
https://openalex.org/W2009182761,1992,241,"['A5025168018', 'A5070806531', 'A5075283583']"
https://openalex.org/W95530190,1984,237,"['A5025628042', 'A5080791781', 'A5030925103']"
https://openalex.org/W2050821205,2002,222,"['A5101866798', 'A5069767266', 'A5079517520', 'A5024925085', 'A5077421690', 'A5056662128']"
https://openalex.org/W2163811604,2007,220,"['A5015711710', 'A5073544378', 'A5029121256']"
https://openalex.org/W4211101481,2001,216,"['A5082473613', 'A5080791781']"
https://openalex.org/W2038026891,2010,207,['A5080791781']
https://openalex.org/W2114082014,2010,205,"['A5032045555', 'A5025801291', 'A5079517520']"
https://openalex.org/W2005944398,2008,203,"['A5072090727', 'A5113642569']"
https://openalex.org/W1971486621,1990,198,"['A5080791781', 'A5076962474', 'A5025564264']"
https://openalex.org/W2149769615,2013,193,"['A5086073834', 'A5079517520']"
https://openalex.org/W1989227334,1979,191,"['A5019124620', 'A5080791781', 'A5083068244']"
https://openalex.org/W1982321666,2009,189,"['A5103098572', 'A5080791781', 'A5069937773']"
